"data_source","signal","geo_value","time_value","source","geo_type","time_type","issue","lag","missing_value","missing_stderr","missing_sample_size","value","stderr","sample_size"
"hhs","confirmed_admissions_covid_1d","us",2020-10-25,"hhs","nation","day",2023-04-13,900,0,5,5,5545,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-26,"hhs","nation","day",2023-04-13,899,0,5,5,6625,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-27,"hhs","nation","day",2023-04-13,898,0,5,5,7022,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-28,"hhs","nation","day",2023-04-13,897,0,5,5,7167,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-29,"hhs","nation","day",2023-04-13,896,0,5,5,7431,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-30,"hhs","nation","day",2023-04-13,895,0,5,5,6902,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-10-31,"hhs","nation","day",2023-04-13,894,0,5,5,6349,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-01,"hhs","nation","day",2023-04-13,893,0,5,5,6835,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-02,"hhs","nation","day",2023-04-13,892,0,5,5,7916,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-03,"hhs","nation","day",2023-04-13,891,0,5,5,8089,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-04,"hhs","nation","day",2023-04-13,890,0,5,5,8473,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-05,"hhs","nation","day",2023-04-13,889,0,5,5,8806,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-06,"hhs","nation","day",2023-04-13,888,0,5,5,8985,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-07,"hhs","nation","day",2023-04-13,887,0,5,5,8312,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-08,"hhs","nation","day",2023-04-13,886,0,5,5,8643,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-09,"hhs","nation","day",2023-04-13,885,0,5,5,10348,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-10,"hhs","nation","day",2023-04-13,884,0,5,5,10447,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-11,"hhs","nation","day",2023-04-13,883,0,5,5,10569,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-12,"hhs","nation","day",2023-04-13,882,0,5,5,10747,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-13,"hhs","nation","day",2023-04-13,881,0,5,5,10764,NA,NA
"hhs","confirmed_admissions_covid_1d","us",2020-11-14,"hhs","nation","day",2023-04-13,880,0,5,5,10137,NA,NA
